StockCode,StockName,Industry,細產業,Total_Hits,Avg_Net_Ratio,Ratio_10D,Ratio_Diff,Avg_Cost,End_Close,Cost_Spread,Avg_Ret_1D,Avg_Ret_2D,Avg_Ret_3D,Avg_Ret_5D,Avg_Ret_10D,20260202,20260203,20260205,20260206,20260209,20260210,20260211,20260223,20260224,20260225,Detailed_Info,Style_DT,Style_ON,Style_SW,Size_XS,Size_S,Size_M,Size_L
2409,友達,光電業,面板業 中小尺吋面板 TFT-LCD OLED 觸控面板,4,0.10%,0.12%,-0.02%,16.22671461454199,17.6,8.46%,-0.14%,-0.71%,-1.91%,-5.42%,,,,,,"Hits:3 | Rat:0.3%
[BUY|Mix|WR81%|585R統一東湖_SW_M, 920D凱基市府_ON_L]
[BUY|Mix|WR76%|920D凱基市府_ON_L, 9328華南潮州_SW_M]
[BUY|Mix|WR75%|913I群益萬華_DT_S, 9223凱基豐中_ON_L]",,,"Hits:2 | Rat:0.3%
[BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
[BUY|Mix|WR81%|585R統一東湖_SW_M, 920D凱基市府_ON_L]","Hits:1 | Rat:-0.1%
[SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]","Hits:1 | Rat:0.0%
[BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]","20260209: [BUY|Mix|WR81%|585R統一東湖_SW_M, 920D凱基市府_ON_L]
20260209: [BUY|Mix|WR76%|920D凱基市府_ON_L, 9328華南潮州_SW_M]
20260209: [BUY|Mix|WR75%|913I群益萬華_DT_S, 9223凱基豐中_ON_L]
20260223: [BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260223: [BUY|Mix|WR81%|585R統一東湖_SW_M, 920D凱基市府_ON_L]
20260224: [SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260225: [BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]",3,4,1,0,0,1,7
6770,力積電,半導體業,專業晶圓代工 IC製造,2,-0.06%,-0.02%,-0.03%,68.248778204554,77.0,12.82%,3.47%,4.05%,2.78%,-11.26%,,,,,,"Hits:1 | Rat:0.1%
[BUY|ON|WR84%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]","Hits:1 | Rat:-0.1%
[SELL|ON|WR84%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]","Hits:1 | Rat:0.1%
[BUY|ON|WR84%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]",,"Hits:1 | Rat:-0.1%
[SELL|ON|WR84%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]","Hits:1 | Rat:-0.0%
[SELL|ON|WR75%|6167中信松江_ON_L, 6381光和溪湖_ON_M]","20260209: [BUY|ON|WR84%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]
20260210: [SELL|ON|WR84%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]
20260211: [BUY|ON|WR84%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]
20260224: [SELL|ON|WR84%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]
20260225: [SELL|ON|WR75%|6167中信松江_ON_L, 6381光和溪湖_ON_M]",0,4,0,0,0,3,1
2352,佳世達,電腦及週邊設備業,醫療服務 醫療耗材 診斷與監測用醫材 醫學影像裝置 其他醫療器材 醫療管理服務 掃瞄器 顯示器 LCD顯示器 通訊設備 消費性電子產品 週邊產品 工業電腦 安全監控系統 電子製造服務 電腦系統業,2,0.49%,0.49%,0.00%,26.08222311776977,26.7,2.37%,1.34%,1.35%,-0.65%,-4.94%,,,,,,,,,"Hits:1 | Rat:0.2%
[BUY|Mix|WR72%|913g群益三重_DT_S, 9893元大大天_ON_L]","Hits:1 | Rat:0.8%
[BUY|Mix|WR81%|9305華南新莊_DT_S, 9362華南苗栗_ON_L]",,"20260223: [BUY|Mix|WR72%|913g群益三重_DT_S, 9893元大大天_ON_L]
20260224: [BUY|Mix|WR81%|9305華南新莊_DT_S, 9362華南苗栗_ON_L]",2,2,0,0,2,0,2
2369,菱生,半導體業,IC封裝 IC測試 IC封裝測試,2,-1.36%,-1.36%,0.00%,27.683333333333334,28.4,2.59%,2.99%,3.52%,5.11%,,,,,,,,,,,,"Hits:2 | Rat:-1.4%
[SELL|ON|WR72%|8713陽信高雄_ON_M, 9898元大新莊_ON_L]
[SELL|ON|WR72%|8713陽信高雄_ON_M, 9337華南內壢_ON_M]","20260225: [SELL|ON|WR72%|8713陽信高雄_ON_M, 9898元大新莊_ON_L]
20260225: [SELL|ON|WR72%|8713陽信高雄_ON_M, 9337華南內壢_ON_M]",0,4,0,0,0,3,1
3231,緯創,電腦及週邊設備業,伺服器 筆記型電腦製造 電子製造服務 電腦系統業,2,-0.26%,-0.26%,0.00%,136.65094746468117,139.5,2.08%,-0.36%,-2.51%,-2.15%,,,,,,,,,,,,"Hits:2 | Rat:-0.3%
[SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
[SELL|DT|WR75%|1035土銀新竹_DT_L, 6382光和田中_DT_M]","20260225: [SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260225: [SELL|DT|WR75%|1035土銀新竹_DT_L, 6382光和田中_DT_M]",3,1,0,0,0,1,3
6706,惠特,光電業,半導體設備 設備儀器廠商 LED設備,2,-0.04%,-0.04%,0.00%,124.00862068965516,131.5,6.04%,3.15%,5.85%,9.93%,5.98%,,,,,,,,,,"Hits:1 | Rat:0.0%
[BUY|ON|WR86%|601d?亞鑫豐_ON_M, 9B2N元富虎尾_ON_S]","Hits:1 | Rat:-0.1%
[SELL|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]","20260224: [BUY|ON|WR86%|601d?亞鑫豐_ON_M, 9B2N元富虎尾_ON_S]
20260225: [SELL|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]",1,3,0,0,2,2,0
3715,定穎投控,電子零組件,控股公司 印刷電路板 印刷電路板相關,1,0.82%,0.70%,0.13%,140.71596345766676,154.0,9.44%,-1.35%,4.05%,8.11%,11.49%,,,,,,,"Hits:1 | Rat:0.4%
[BUY|Mix|WR71%|6464大昌新店_ON_S, 9B28元富新莊_DT_M]",,"Hits:1 | Rat:0.8%
[BUY|Mix|WR72%|9187群益彰化_DT_L, 9825元大新營_ON_S]",,,"20260210: [BUY|Mix|WR71%|6464大昌新店_ON_S, 9B28元富新莊_DT_M]
20260223: [BUY|Mix|WR72%|9187群益彰化_DT_L, 9825元大新營_ON_S]",1,1,0,0,1,0,1
2476,鉅祥,電子零組件,模具沖壓 電子零件元件,1,-0.91%,-0.91%,0.00%,84.83597359735974,86.1,1.49%,0.35%,0.58%,-0.35%,-1.40%,,,,,,,,,"Hits:1 | Rat:-0.9%
[SELL|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]",,,"20260223: [SELL|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]",1,1,0,0,1,1,0
52,富邦科技,-,,1,0.27%,0.27%,0.00%,46.2797613167708,48.85,5.55%,,,,,,,,,,,,,"Hits:1 | Rat:0.3%
[BUY|Mix|WR72%|1043臺銀民權_DT_L, 9352華南桃園_ON_S]",,,"20260223: [BUY|Mix|WR72%|1043臺銀民權_DT_L, 9352華南桃園_ON_S]",1,1,0,0,1,0,1
2408,南亞科,半導體業,DRAM IC生產 IC製造,1,0.00%,-1.07%,1.08%,284.2972996657943,298.0,4.82%,1.51%,-0.17%,-2.35%,-3.52%,,,,,,,,"Hits:1 | Rat:-2.2%
[SELL|Mix|WR81%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]","Hits:1 | Rat:0.0%
[BUY|Mix|WR81%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]",,,"20260211: [SELL|Mix|WR81%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]
20260223: [BUY|Mix|WR81%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]",1,1,0,0,0,1,1
