StockCode,StockName,Industry,細產業,Total_Hits,Avg_Net_Ratio,Ratio_10D,Ratio_Diff,Avg_Cost,End_Close,Cost_Spread,Avg_Ret_1D,Avg_Ret_2D,Avg_Ret_3D,Avg_Ret_5D,Avg_Ret_10D,20260205,20260206,20260209,20260210,20260211,20260223,20260224,20260225,20260226,20260302,Detailed_Info,Style_DT,Style_ON,Style_SW,Size_XS,Size_S,Size_M,Size_L
2316,楠梓電,電子零組件,印刷電路板 印刷電路板相關 電子製造服務 電腦系統業,22,2.50%,2.50%,0.00%,106.34935874183076,111.0,4.37%,2.15%,0.11%,-6.67%,,,,,,,,,,"Hits:1 | Rat:-0.2%
[SELL|Mix|WR90%|6912德信中正_ON_XS, 918C群益古亭_DT_L]","Hits:21 | Rat:3.6%
[BUY|Mix|WR81%|9316華南淡水_ON_L, 9693富邦新營_DT_M]
[BUY|Mix|WR81%|9316華南淡水_ON_L, 9686富邦宜蘭_DT_M]
[BUY|Mix|WR81%|585J統一三重_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR81%|9316華南淡水_ON_L, 989Y元大基隆_DT_M]
[BUY|Mix|WR81%|5852統一敦南_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 981Q元大太平_DT_M]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 989B元大中港_DT_M]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
[BUY|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9278凱基永康_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9A永豐羅東_DT_M]
[BUY|Mix|WR75%|779V國票天祥_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 962E富邦樹林_DT_M]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9j永豐嘉義_DT_M]
[BUY|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR72%|8841玉山雙和_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR72%|9189群益桃園_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR72%|9316華南淡水_ON_L, 9838元大豐原_DT_M]
[SELL|Mix|WR72%|9316華南淡水_ON_L, 9817元大東泰_DT_M]
[BUY|Mix|WR72%|9316華南淡水_ON_L, 989S元大鹿港_DT_M]",,"20260225: [SELL|Mix|WR90%|6912德信中正_ON_XS, 918C群益古亭_DT_L]
20260226: [BUY|Mix|WR81%|9316華南淡水_ON_L, 9693富邦新營_DT_M]
20260226: [BUY|Mix|WR81%|9316華南淡水_ON_L, 9686富邦宜蘭_DT_M]
20260226: [BUY|Mix|WR81%|585J統一三重_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR81%|9316華南淡水_ON_L, 989Y元大基隆_DT_M]
20260226: [BUY|Mix|WR81%|5852統一敦南_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 981Q元大太平_DT_M]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 989B元大中港_DT_M]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
20260226: [BUY|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|9278凱基永康_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9A永豐羅東_DT_M]
20260226: [BUY|Mix|WR75%|779V國票天祥_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 962E富邦樹林_DT_M]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9j永豐嘉義_DT_M]
20260226: [BUY|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR72%|8841玉山雙和_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR72%|9189群益桃園_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR72%|9316華南淡水_ON_L, 9838元大豐原_DT_M]
20260226: [SELL|Mix|WR72%|9316華南淡水_ON_L, 9817元大東泰_DT_M]
20260226: [BUY|Mix|WR72%|9316華南淡水_ON_L, 989S元大鹿港_DT_M]",22,22,0,1,0,20,23
3481,群創,光電業,面板業 中小尺吋面板 TFT-LCD OLED 觸控面板,3,-0.10%,-0.10%,0.00%,27.160341795837823,29.0,6.77%,5.08%,-0.07%,-3.89%,,,,,,,,,,,"Hits:1 | Rat:-0.1%
[SELL|DT|WR90%|5268美好台南_DT_M, 921C凱基民權_DT_L]","Hits:2 | Rat:-0.1%
[SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
[SELL|DT|WR90%|5268美好台南_DT_M, 921C凱基民權_DT_L]","20260226: [SELL|DT|WR90%|5268美好台南_DT_M, 921C凱基民權_DT_L]
20260302: [SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260302: [SELL|DT|WR90%|5268美好台南_DT_M, 921C凱基民權_DT_L]",5,1,0,0,0,2,4
2409,友達,光電業,面板業 中小尺吋面板 TFT-LCD OLED 觸控面板,2,-0.09%,0.08%,-0.16%,16.161355288174605,17.2,6.43%,-2.85%,-6.08%,-3.41%,,,,,"Hits:5 | Rat:0.6%
[BUY|Mix|WR87%|585R統一東湖_SW_M, 920D凱基市府_ON_L]
[BUY|Mix|WR84%|920D凱基市府_ON_L, 9328華南潮州_SW_M]
[BUY|Mix|WR83%|918M群益嘉義_ON_M, 9B2A元富緯城_DT_S]
[BUY|Mix|WR75%|913I群益萬華_DT_S, 9223凱基豐中_ON_L]
[BUY|ON|WR73%|845D康和板橋_ON_M, 920D凱基市府_ON_L]",,,"Hits:2 | Rat:0.3%
[BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
[BUY|Mix|WR87%|585R統一東湖_SW_M, 920D凱基市府_ON_L]","Hits:1 | Rat:-0.1%
[SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]","Hits:1 | Rat:0.0%
[BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]",,"Hits:1 | Rat:-0.2%
[SELL|Mix|WR81%|6913德信新營_ON_M, 8157台新左楠_DT_L]","20260209: [BUY|Mix|WR87%|585R統一東湖_SW_M, 920D凱基市府_ON_L]
20260209: [BUY|Mix|WR84%|920D凱基市府_ON_L, 9328華南潮州_SW_M]
20260209: [BUY|Mix|WR83%|918M群益嘉義_ON_M, 9B2A元富緯城_DT_S]
20260209: [BUY|Mix|WR75%|913I群益萬華_DT_S, 9223凱基豐中_ON_L]
20260209: [BUY|ON|WR73%|845D康和板橋_ON_M, 920D凱基市府_ON_L]
20260223: [BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260223: [BUY|Mix|WR87%|585R統一東湖_SW_M, 920D凱基市府_ON_L]
20260224: [SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260225: [BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260302: [SELL|Mix|WR81%|6913德信新營_ON_M, 8157台新左楠_DT_L]",2,2,0,0,0,1,3
3231,緯創,電腦及週邊設備業,伺服器 筆記型電腦製造 電子製造服務 電腦系統業,2,-0.26%,-0.26%,0.00%,136.65094746468117,136.0,-0.48%,-0.36%,-2.51%,-2.15%,,,,,,,,,,"Hits:2 | Rat:-0.3%
[SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
[SELL|DT|WR75%|1035土銀新竹_DT_L, 6382光和田中_DT_M]",,,"20260225: [SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260225: [SELL|DT|WR75%|1035土銀新竹_DT_L, 6382光和田中_DT_M]",3,1,0,0,0,1,3
5469,瀚宇博,電子零組件,印刷電路板 印刷電路板相關 電子製造服務 電腦系統業,2,-0.66%,-0.56%,-0.10%,94.48862381973272,94.9,0.44%,-1.62%,-3.57%,-3.55%,,,,,,,"Hits:1 | Rat:0.1%
[BUY|Mix|WR84%|8586聯邦大業_SW_S, 9B00元富證券_ON_M]",,,"Hits:1 | Rat:0.3%
[BUY|Mix|WR81%|9108群益海山_ON_S, 9B2b元富板橋_SW_M]",,"Hits:1 | Rat:-3.9%
[SELL|Mix|WR84%|8586聯邦大業_SW_S, 9B00元富證券_ON_M]","20260211: [BUY|Mix|WR84%|8586聯邦大業_SW_S, 9B00元富證券_ON_M]
20260225: [BUY|Mix|WR81%|9108群益海山_ON_S, 9B2b元富板橋_SW_M]
20260302: [SELL|Mix|WR84%|8586聯邦大業_SW_S, 9B00元富證券_ON_M]",0,2,2,0,2,2,0
2369,菱生,半導體業,IC封裝 IC測試 IC封裝測試,2,-1.36%,-1.36%,0.00%,27.683333333333334,29.4,6.20%,2.99%,3.52%,5.11%,,,,,,,,,,"Hits:2 | Rat:-1.4%
[SELL|ON|WR72%|8713陽信高雄_ON_M, 9898元大新莊_ON_L]
[SELL|ON|WR72%|8713陽信高雄_ON_M, 9337華南內壢_ON_M]",,,"20260225: [SELL|ON|WR72%|8713陽信高雄_ON_M, 9898元大新莊_ON_L]
20260225: [SELL|ON|WR72%|8713陽信高雄_ON_M, 9337華南內壢_ON_M]",0,4,0,0,0,3,1
8422,可寧衛*,35,傳產其他 回收、焚化相關,2,0.16%,0.16%,0.00%,34.71231473195686,34.45,-0.76%,-1.83%,-4.64%,-7.58%,,,,,,,,,,"Hits:1 | Rat:0.3%
[BUY|Mix|WR81%|9A9C永豐員林_ON_M, 9B2z元富文心_DT_S]","Hits:1 | Rat:-0.1%
[SELL|Mix|WR81%|9A9C永豐員林_ON_M, 9B2z元富文心_DT_S]",,"20260225: [BUY|Mix|WR81%|9A9C永豐員林_ON_M, 9B2z元富文心_DT_S]
20260226: [SELL|Mix|WR81%|9A9C永豐員林_ON_M, 9B2z元富文心_DT_S]",2,2,0,0,2,2,0
3504,揚明光,光電業,顯示器 投影機 數位相機 光學鏡片/頭 週邊產品 3D印表機,2,0.36%,0.36%,0.00%,61.92748672834825,66.0,6.58%,1.00%,1.46%,-1.20%,,,,,,,,,,"Hits:1 | Rat:0.4%
[BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]","Hits:1 | Rat:0.3%
[BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]",,"20260225: [BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260226: [BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]",2,2,0,0,0,0,4
3028,增你強,電子通路業,IC零組件通路商 其他電子元件代理商 電子通路,2,0.17%,0.17%,0.00%,55.99206683778408,54.9,-1.95%,-4.16%,-6.19%,-10.24%,,,,,,,,,,,"Hits:1 | Rat:0.2%
[BUY|Mix|WR81%|9A9C永豐員林_ON_M, 9B2z元富文心_DT_S]","Hits:1 | Rat:0.1%
[BUY|Mix|WR81%|9108群益海山_ON_S, 9B2b元富板橋_SW_M]","20260226: [BUY|Mix|WR81%|9A9C永豐員林_ON_M, 9B2z元富文心_DT_S]
20260302: [BUY|Mix|WR81%|9108群益海山_ON_S, 9B2b元富板橋_SW_M]",1,2,1,0,2,2,0
6753,龍德造船,航運,造船 機械,2,-0.11%,0.06%,-0.17%,152.84352321102776,160.0,4.68%,-1.59%,1.91%,-4.78%,,,,,,,,"Hits:1 | Rat:0.1%
[BUY|Mix|WR84%|8586聯邦大業_SW_S, 9B00元富證券_ON_M]",,"Hits:2 | Rat:-0.1%
[SELL|Mix|WR84%|8586聯邦大業_SW_S, 9B00元富證券_ON_M]
[SELL|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]",,,"20260223: [BUY|Mix|WR84%|8586聯邦大業_SW_S, 9B00元富證券_ON_M]
20260225: [SELL|Mix|WR84%|8586聯邦大業_SW_S, 9B00元富證券_ON_M]
20260225: [SELL|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]",1,2,1,0,2,2,0
