StockCode,StockName,Industry,細產業,Total_Hits,Avg_Net_Ratio,Ratio_10D,Ratio_Diff,Avg_Cost,End_Close,Cost_Spread,Avg_Ret_1D,Avg_Ret_2D,Avg_Ret_3D,Avg_Ret_5D,Avg_Ret_10D,20260127,20260129,20260130,20260202,20260203,20260205,20260206,20260209,20260210,20260211,Detailed_Info,Style_DT,Style_ON,Style_SW,Size_XS,Size_S,Size_M,Size_L
2409,友達,光電業,面板業 中小尺吋面板 TFT-LCD OLED 觸控面板,5,0.56%,-0.03%,0.59%,14.841659846924419,16.2,9.15%,-5.08%,2.86%,7.30%,11.75%,,,"Hits:1 | Rat:-0.5%
[SELL|Mix|WR70%|8849玉山景美_ON_L, 962J富邦三峽_SW_S]",,,"Hits:1 | Rat:-0.2%
[SELL|ON|WR80%|538W第一華江_ON_L, 9225凱基內埔_ON_S]",,,"Hits:5 | Rat:0.6%
[BUY|Mix|WR87%|585R統一東湖_SW_M, 920D凱基市府_ON_L]
[BUY|Mix|WR84%|920D凱基市府_ON_L, 9328華南潮州_SW_M]
[BUY|Mix|WR83%|918M群益嘉義_ON_M, 9B2A元富緯城_DT_S]
[BUY|Mix|WR75%|913I群益萬華_DT_S, 9223凱基豐中_ON_L]
[BUY|ON|WR73%|845D康和板橋_ON_M, 920D凱基市府_ON_L]",,,"20260129: [SELL|Mix|WR70%|8849玉山景美_ON_L, 962J富邦三峽_SW_S]
20260203: [SELL|ON|WR80%|538W第一華江_ON_L, 9225凱基內埔_ON_S]
20260209: [BUY|Mix|WR87%|585R統一東湖_SW_M, 920D凱基市府_ON_L]
20260209: [BUY|Mix|WR84%|920D凱基市府_ON_L, 9328華南潮州_SW_M]
20260209: [BUY|Mix|WR83%|918M群益嘉義_ON_M, 9B2A元富緯城_DT_S]
20260209: [BUY|Mix|WR75%|913I群益萬華_DT_S, 9223凱基豐中_ON_L]
20260209: [BUY|ON|WR73%|845D康和板橋_ON_M, 920D凱基市府_ON_L]",2,6,2,0,2,4,4
3450,聯鈞,半導體業,IC封裝 IC測試 IC封裝測試,3,0.72%,0.72%,0.00%,250.00962908096406,249.0,-0.40%,2.53%,5.07%,11.17%,,,,,,,,,,"Hits:1 | Rat:-0.1%
[SELL|ON|WR83%|9661富邦新店_ON_S, 9B2o元富新興_ON_M]","Hits:1 | Rat:0.6%
[BUY|Mix|WR81%|5389第一中山_ON_S, 9333華南長虹_SW_L]","Hits:1 | Rat:2.3%
[BUY|Mix|WR81%|5389第一中山_ON_S, 9333華南長虹_SW_L]","20260209: [SELL|ON|WR83%|9661富邦新店_ON_S, 9B2o元富新興_ON_M]
20260210: [BUY|Mix|WR81%|5389第一中山_ON_S, 9333華南長虹_SW_L]
20260211: [BUY|Mix|WR81%|5389第一中山_ON_S, 9333華南長虹_SW_L]",0,4,2,0,3,1,2
6770,力積電,半導體業,專業晶圓代工 IC製造,3,0.02%,0.02%,0.00%,65.03704250280688,65.5,0.71%,0.26%,4.23%,9.99%,,,,,,,,,,"Hits:1 | Rat:0.1%
[BUY|ON|WR100%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]","Hits:1 | Rat:-0.1%
[SELL|ON|WR100%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]","Hits:1 | Rat:0.1%
[BUY|ON|WR100%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]","20260209: [BUY|ON|WR100%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]
20260210: [SELL|ON|WR100%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]
20260211: [BUY|ON|WR100%|8587聯邦興中_ON_M, 9608富邦台東_ON_M]",0,6,0,0,0,6,0
6426,統新,通訊網路業,光通訊 光纖零組件,2,-6.84%,-0.54%,-6.30%,127.57974481658692,155.0,21.49%,9.35%,19.35%,30.97%,,,,"Hits:1 | Rat:0.1%
[BUY|Mix|WR78%|8715陽信台中_ON_S, 918A群益中壢_SW_M]","Hits:1 | Rat:-0.0%
[SELL|Mix|WR90%|700U兆豐桃鶯_DT_S, 982C元大六合_ON_L]",,,,,,,"Hits:2 | Rat:-6.8%
[SELL|ON|WR85%|981e元大佳里_ON_S, 9B2o元富新興_ON_M]
[BUY|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]","20260129: [BUY|Mix|WR78%|8715陽信台中_ON_S, 918A群益中壢_SW_M]
20260130: [SELL|Mix|WR90%|700U兆豐桃鶯_DT_S, 982C元大六合_ON_L]
20260211: [SELL|ON|WR85%|981e元大佳里_ON_S, 9B2o元富新興_ON_M]
20260211: [BUY|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]",1,3,0,0,2,2,0
2363,矽統,半導體業,繪圖IC IC設計 觸控IC MEMS,2,-0.06%,-0.04%,-0.02%,53.52916666666667,55.9,4.43%,1.92%,2.91%,3.02%,,,,,,,"Hits:1 | Rat:0.1%
[BUY|Mix|WR72%|585c統一仁愛_ON_M, 9B2b元富板橋_DT_S]",,,,"Hits:1 | Rat:-0.1%
[SELL|Mix|WR72%|585c統一仁愛_ON_M, 9B2b元富板橋_DT_S]","Hits:1 | Rat:-0.0%
[SELL|Mix|WR72%|585c統一仁愛_ON_M, 9B2b元富板橋_DT_S]","20260203: [BUY|Mix|WR72%|585c統一仁愛_ON_M, 9B2b元富板橋_DT_S]
20260210: [SELL|Mix|WR72%|585c統一仁愛_ON_M, 9B2b元富板橋_DT_S]
20260211: [SELL|Mix|WR72%|585c統一仁愛_ON_M, 9B2b元富板橋_DT_S]",2,2,0,0,2,2,0
3576,聯合再生,光電業,太陽能 太陽能電池 太陽能電池模組 太陽能系統運用,2,-0.32%,-0.32%,0.00%,14.392229545890018,15.45,7.35%,3.88%,13.11%,24.27%,,,,,,,,,,,"Hits:1 | Rat:-0.8%
[SELL|Mix|WR90%|9B2W元富吉利_SW_S, 9B2l元富大裕_ON_M]","Hits:1 | Rat:0.2%
[BUY|Mix|WR72%|585c統一仁愛_ON_M, 9B2b元富板橋_DT_S]","20260210: [SELL|Mix|WR90%|9B2W元富吉利_SW_S, 9B2l元富大裕_ON_M]
20260211: [BUY|Mix|WR72%|585c統一仁愛_ON_M, 9B2b元富板橋_DT_S]",1,2,1,0,2,2,0
2349,錸德,光電業,光碟片 週邊產品 記憶卡 儲存設備 硬碟相關,1,-1.86%,-0.21%,-1.65%,13.942188662094042,13.3,-4.61%,0.38%,6.42%,7.92%,12.45%,,"Hits:1 | Rat:0.3%
[BUY|Mix|WR76%|592Y元富埔里_SW_S, 592z元富文心_ON_L]",,,,,,,,"Hits:1 | Rat:-1.9%
[SELL|ON|WR90%|9323華南小港_ON_M, 9868元大文心_ON_L]",,"20260127: [BUY|Mix|WR76%|592Y元富埔里_SW_S, 592z元富文心_ON_L]
20260210: [SELL|ON|WR90%|9323華南小港_ON_M, 9868元大文心_ON_L]",0,2,0,0,0,1,1
7795,長廣,電子零組件,,1,0.20%,0.45%,-0.24%,384.3649569707401,355.5,-7.51%,-5.45%,1.33%,11.17%,10.37%,,,,,,,"Hits:1 | Rat:0.5%
[BUY|ON|WR72%|920G凱基彰化_ON_S, 980w元大西屯_ON_L]","Hits:1 | Rat:0.5%
[BUY|ON|WR84%|538I第一頭份_ON_S, 980w元大西屯_ON_L]",,"Hits:1 | Rat:0.2%
[BUY|Mix|WR81%|9889元大員林_ON_S, 9B2b元富板橋_SW_M]",,"20260205: [BUY|ON|WR72%|920G凱基彰化_ON_S, 980w元大西屯_ON_L]
20260206: [BUY|ON|WR84%|538I第一頭份_ON_S, 980w元大西屯_ON_L]
20260210: [BUY|Mix|WR81%|9889元大員林_ON_S, 9B2b元富板橋_SW_M]",0,1,1,0,1,1,0
2344,華邦電,半導體業,非揮發性記憶體 DRAM IC生產 IC製造,1,0.03%,-0.04%,0.06%,106.28783913544963,109.0,2.55%,6.42%,13.30%,13.76%,,,,,,,,,"Hits:1 | Rat:-0.1%
[SELL|Mix|WR100%|2187亞東台中_ON_M, 6115中銀台北_DT_M]",,,"Hits:1 | Rat:0.0%
[BUY|Mix|WR90%|5859統一屏東_DT_L, 8381安泰大發_SW_M]","20260206: [SELL|Mix|WR100%|2187亞東台中_ON_M, 6115中銀台北_DT_M]
20260211: [BUY|Mix|WR90%|5859統一屏東_DT_L, 8381安泰大發_SW_M]",1,0,1,0,0,1,1
2337,旺宏,半導體業,非揮發性記憶體 IC生產 IC製造,1,-0.02%,0.01%,-0.03%,90.80587075982609,98.5,8.47%,3.36%,13.33%,19.10%,18.57%,,,,"Hits:8 | Rat:0.5%
[BUY|Mix|WR81%|9316華南淡水_ON_L, 9693富邦新營_DT_M]
[BUY|Mix|WR81%|592E元富城中_DT_L, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9278凱基永康_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR72%|592r元富城東_DT_L, 9316華南淡水_ON_L]
[BUY|Mix|WR72%|913Y群益館前_DT_L, 9316華南淡水_ON_L]
[BUY|Mix|WR72%|5380第一金證_DT_L, 9316華南淡水_ON_L]",,"Hits:6 | Rat:-0.4%
[SELL|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
[BUY|Mix|WR72%|921M凱基八德_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR72%|9189群益桃園_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|913Y群益館前_DT_L, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|5380第一金證_DT_L, 9316華南淡水_ON_L]",,,,"Hits:1 | Rat:-0.0%
[SELL|Mix|WR90%|538D第一忠孝_DT_L, 9B2X元富草屯_SW_M]",,"20260130: [BUY|Mix|WR81%|9316華南淡水_ON_L, 9693富邦新營_DT_M]
20260130: [BUY|Mix|WR81%|592E元富城中_DT_L, 9316華南淡水_ON_L]
20260130: [BUY|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
20260130: [BUY|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
20260130: [BUY|Mix|WR75%|9278凱基永康_DT_M, 9316華南淡水_ON_L]
20260130: [BUY|Mix|WR72%|592r元富城東_DT_L, 9316華南淡水_ON_L]
20260130: [BUY|Mix|WR72%|913Y群益館前_DT_L, 9316華南淡水_ON_L]
20260130: [BUY|Mix|WR72%|5380第一金證_DT_L, 9316華南淡水_ON_L]
20260203: [SELL|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
20260203: [BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
20260203: [BUY|Mix|WR72%|921M凱基八德_DT_M, 9316華南淡水_ON_L]
20260203: [BUY|Mix|WR72%|9189群益桃園_DT_M, 9316華南淡水_ON_L]
20260203: [SELL|Mix|WR72%|913Y群益館前_DT_L, 9316華南淡水_ON_L]
20260203: [SELL|Mix|WR72%|5380第一金證_DT_L, 9316華南淡水_ON_L]
20260210: [SELL|Mix|WR90%|538D第一忠孝_DT_L, 9B2X元富草屯_SW_M]",1,0,1,0,0,1,1
